burned,dist_coca,dist_mosaic,dist_parks,dist_roads,ndvi,temp_C,vpd_kPa,wind_ms,lon,lat,year,oni
0,191.81982273593962,498.139162282991,7260.273218138254,831.8793523160876,0.8477833333333334,24.623980339185096,0.7496611780873499,1.1851717550214096,-73.05773626923039,2.2345592692473097,2001,-0.7
0,143.55858694581036,1113.8630343875318,264.3548270811511,2877.4546528444034,0.71625,24.818046196899957,0.6434702996329954,1.0569248848102275,-71.74619595441588,2.2615087277708956,2001,-0.7
0,165.12656847396806,0.0,33357.27840134045,1928.505373087058,0.7664000000000001,24.726991994431046,0.5609966668069842,0.8398582250021893,-74.31537766699772,0.5816591464673901,2001,-0.7
0,252.00295357756582,0.0,30974.90188413582,930.6634974387051,0.8371333333333334,24.81600759767963,0.561398523924582,0.7822331184870714,-75.15081088122888,0.7164064390853184,2001,-0.7
0,2135.6186559614366,0.0,3004.3274540345387,370.3943594823296,0.7055166666666667,25.411988459204792,0.8639134066215747,1.2693264833638735,-72.62654493285302,2.55346119510974,2001,-0.7
0,121.341063099841,0.0,16699.037021169486,692.5177015415885,0.7914833333333333,24.742902231436176,0.77835541385276,1.1760648294284866,-72.97239631723903,2.2749834570326883,2001,-0.7
0,339.9376063952329,0.0,3040.7547163389154,935.2186562443778,0.6966,25.05828138445196,0.7708593322282185,1.1784511332465428,-72.69391857916199,2.3423571033416524,2001,-0.7
0,189.05440597714693,0.0,13933.774983597797,432.64129444132107,0.8404833333333335,24.657288533409485,0.7148808692964169,1.2309150894854977,-72.8421406010417,2.117778282311772,2001,-0.7
0,215.8453147268505,498.2678590627736,37785.78816263224,1921.232116007409,0.8547666666666667,24.558332262708177,0.6397660930846968,0.9362526890969578,-74.62529644001896,1.2284461510334457,2001,-0.7
0,172.2289309537064,0.0,20848.85715616525,2178.7859861908087,0.8344333333333335,24.723560306053002,0.5661741693064314,0.8559535349243518,-74.20308825648277,0.5906422993085854,2001,-0.7
0,346.95552986806877,0.0,23259.1580879482,294.95298539175394,0.6740666666666667,24.716214429666877,0.6715388191721955,0.8094395793513139,-74.7151279684309,1.511415465531095,2001,-0.7
0,2149.002033170883,498.15155198995416,13262.83103103908,2322.105596813979,0.8334833333333335,20.38737341509193,0.7633096466003341,0.6086410935110224,-75.13733615196708,2.1582024700971503,2001,-0.7
0,230.51629298447128,704.7323738483993,7073.146198140121,4145.398437798127,0.8674666666666666,24.80492791983022,0.539081454324896,0.6944724790290673,-74.84987526104884,0.26275722060496004,2001,-0.7
0,3772.04088087041,2905.6038313920226,61801.07025444292,6773.276185090495,0.7240333333333333,24.439711170958333,0.39864169543836575,0.7803898788794227,-72.59510389790883,-0.6714906748793423,2001,-0.7
0,1285.1224532775489,0.0,19508.25837745876,1017.0692934475752,0.8203666666666667,24.694832498723315,0.7490012619527575,1.0623733515388938,-74.44114180677445,1.6416711817284255,2001,-0.7
0,332.0823685812276,0.0,46575.994657301686,1402.7741021545771,0.6785333333333333,24.831722884707972,0.6438739558515213,0.8525084122124125,-74.70165323916912,1.2688703388188243,2001,-0.7
0,296.26664056196364,498.15511201331657,19707.36608680047,948.4990073792474,0.78805,23.49324169066159,1.020940412314569,0.6701355654880397,-74.9172489073578,2.1357445879941626,2001,-0.7
0,3497.3380509873814,3986.548130902222,10871.627798316895,5135.530783540363,0.82525,24.753746581724613,0.519429382384351,0.6640545977754146,-74.96216467156377,0.3705550546993026,2001,-0.7
1,2681.674658516397,4700.059053817835,34771.4632608193,4739.403135944344,0.5581166666666667,24.601611532581444,0.7883917458748567,1.3889497874405936,-74.07283254028545,1.7898932036081467,2001,-0.7
0,232.59274902420734,498.31450284935516,7416.012909308377,4137.330703825727,0.7410833333333333,24.84898045794273,0.5157550959278708,0.6781016654003817,-75.21818452753784,0.4963191944760357,2001,-0.7
0,6254.702998054586,0.0,11190.730212058474,6192.21834215764,0.85875,24.78209220834475,0.6582389017873774,1.0304878278455387,-74.31986924341831,1.20149669250986,2001,-0.7
0,3626.889408905557,3523.6059965254344,39630.064961938566,7110.8054473808315,0.8526166666666667,24.67404135559019,0.5464294875420231,0.7443159999108472,-74.66122905138373,0.5322518058408165,2001,-0.7
0,1552.2250922736273,6475.988728806205,3215.096163027197,9115.693278170746,0.8318666666666666,24.183298323036013,0.5433250462704192,0.834996020619343,-71.17576574899999,2.1492193172559553,2001,-0.7
0,85.79369439202692,0.0,680.4901121209651,599.2886881047745,0.7616,25.181054179410864,0.854541646858228,1.2687950539986659,-72.8421406010417,2.580410653633326,2001,-0.7
0,233.69131308391596,0.0,14260.683035552363,656.4574728035049,0.7546,24.34434675513569,0.701763705152678,1.2313675154067234,-72.86459848314469,2.131253011573565,2001,-0.7
0,232.07844769051025,0.0,19803.944767890047,2433.8078049312367,0.8384,24.83522154612234,0.7017308259379055,1.055439145240265,-72.35255877119657,2.2121013871443216,2001,-0.7
0,215.05747055144343,0.0,37367.803063198866,714.9427767052127,0.7725500000000001,24.629203235950456,0.6384120228665617,0.8092636060293864,-75.03852147071393,1.0847157055743222,2001,-0.7
0,1254.797371293669,1494.3651191643226,1155.1288102073545,1381.6985149827372,0.8614333333333334,24.54298831194535,0.7858167578235365,1.1015196642928513,-73.92011894198512,2.3378655269210546,2001,-0.7
0,4215.899139584705,5202.648463162777,35944.72693624754,7819.820755509663,0.8480000000000001,24.99763500308353,0.530609931358248,0.7273799460378526,-74.18961352722098,-0.08309416378105575,2001,-0.7
0,294.8822538476222,0.0,19386.855264101996,1047.5495235758256,0.6972,24.716214429666877,0.6715388191721955,0.8094395793513139,-74.74656900337509,1.5293817712134854,2001,-0.7
0,305.3921671266584,0.0,5707.627387234498,1123.8778179024287,0.6925166666666668,24.965127422598414,0.7618323818808701,0.7030684745402436,-74.926232060199,1.6461627581490232,2001,-0.7
0,9075.168608535103,2054.135660685535,30934.373897914164,1801.1884000203877,0.6009166666666668,24.685026058611072,0.7656832923259453,1.5201431647679382,-74.01444204681768,1.82133423855233,2001,-0.7
0,266.56534193281675,498.25675798226763,24484.413982893515,1248.0097410719102,0.8613500000000001,24.856589319909858,0.6847837523447317,1.0757429695149348,-74.32436081983892,1.3452271379689835,2001,-0.7
0,221.34910363436936,0.0,22478.53823970941,3253.942818930648,0.8708666666666667,24.856589319909858,0.6847837523447317,1.0757429695149348,-74.31986924341831,1.327260832286593,2001,-0.7
0,3836.4470481833523,2904.8956198975548,16192.731341793877,3272.28584907456,0.6590333333333334,24.721423981828252,0.7800520514407623,1.4529894415639226,-73.94257682408812,1.93362364906727,2001,-0.7
0,18.824286037925305,0.0,22344.93622155519,1921.9233505310708,0.7784000000000001,25.078072307321065,0.8013844288025181,1.2240114291080961,-72.41094926466434,2.508545430903764,2001,-0.7
0,171.06670167058547,0.0,19012.016198686837,29.39318830661518,0.6969833333333333,24.915770388748285,0.7220339463497849,1.1314124930632947,-72.54569655728226,2.1671856229383457,2001,-0.7
0,725.8800220928367,2540.902823063094,54933.443685629594,8211.786604025987,0.8659666666666667,24.683694504641664,0.4456104594225347,0.7219364080769308,-73.11163518627755,-0.5592012643644022,2001,-0.7
0,183.56014134401323,0.0,37982.965893721186,1596.1897351257337,0.8747833333333335,24.77158191068571,0.724328555664116,0.9594783118795859,-74.5399564880276,1.4620081249045214,2001,-0.7
0,203.97167334408243,0.0,15244.029990241655,1429.7835406082008,0.8282166666666666,24.6754951361321,0.7841681852981922,1.0330963665724706,-74.46359968887744,1.9605731075908557,2001,-0.7
0,834.333168343426,0.0,9238.396081946443,1907.352023918973,0.7712,21.837483722151603,0.7383262038708266,0.6552903704204892,-75.15081088122888,2.2121013871443216,2001,-0.7
0,825.9185276083675,704.7016656004157,54556.27644135347,8707.439948926993,0.84555,24.636200715039138,0.5725660539179565,0.8134713390127559,-74.89928260167541,0.8107295439178682,2001,-0.7
0,22.826541037480943,498.2804964324813,43775.17145597124,1342.3321137600537,0.79205,24.629203235950456,0.6384120228665617,0.8092636060293864,-74.96216467156377,1.0802241291537247,2001,-0.7
0,186.92949681165163,0.0,41425.07550661373,1020.2476205120871,0.7600666666666668,25.030565579390498,0.6527602278205983,0.7913916493677342,-74.76453530905748,1.2958197973424097,2001,-0.7
0,275.97721016307486,498.2933373024367,26689.3176001989,3585.7970885309433,0.8817333333333335,24.645073001615458,0.5952884972107432,0.8997990093791124,-74.51300702950401,0.9050526487504179,2001,-0.7
0,313.3277105895502,1113.8562659742056,23907.69800075857,5493.886208699887,0.8452666666666666,24.82388141410388,0.7337049025258596,1.1029873624129551,-72.35255877119657,2.279475033453286,2001,-0.7
0,225.55192339435573,0.0,46376.435253335876,2945.0679398692987,0.7777333333333334,24.74640858084257,0.5699796516699335,0.7984278328599096,-74.58038067581298,0.6849654041411352,2001,-0.7
0,3257.9622135092013,0.0,27243.084523410696,39.421010721872214,0.58585,25.48995798050413,1.1458622371073375,0.7183519421594303,-74.77801003831927,2.117778282311772,2001,-0.7
0,57.00714494620889,0.0,39938.575965060016,335.7734676436853,0.8250833333333334,24.696861659839612,0.6118120159825123,0.8807774461799432,-74.67919535706612,1.1161567405185056,2001,-0.7
0,113.0479201849044,996.2988068345761,968.5039098162506,1958.4627758947363,0.8661000000000001,24.88768359119325,0.6218612755899361,1.0323574169288927,-71.54856659190959,2.1716771993589434,2001,-0.7
0,1724.2622557679683,0.0,11758.756101042545,722.5871226307133,0.7090833333333333,25.360431190789598,0.8146697546155436,0.8286563167392348,-74.67470378064553,1.8258258149729276,2001,-0.7
0,265.5826343456879,0.0,13765.635147587938,61.77070537794085,0.6094333333333334,24.69763464681074,0.6654172018459753,1.0800080192586778,-74.19859668006218,1.3452271379689835,2001,-0.7
0,1333.583518520683,498.1450435114255,25065.577240853152,1202.1157814448875,0.8084333333333333,22.238722713947084,0.9529991680585704,0.5362331490387574,-74.94868994230198,2.198626657882529,2001,-0.7
0,3987.0405125524558,6241.9796351498135,5975.553505467481,7728.952175485201,0.84585,24.807748194077817,0.6169749459187805,1.000427362480673,-71.58449920327438,2.0773540945263935,2001,-0.7
0,141.2887005696866,0.0,2654.613823455268,327.694986529853,0.6820333333333334,25.05828138445196,0.7708593322282185,1.1784511332465428,-72.69391857916199,2.2839666098738833,2001,-0.7
0,589.7883368899811,0.0,16622.60029787236,2604.960429055811,0.7473500000000001,25.184404737596594,0.8463026172880254,0.7714887852030466,-74.75555215621628,1.843792120655318,2001,-0.7
0,510.6136204742332,1795.7396456613635,46132.08229645863,5054.646089711956,0.8567166666666667,25.001505219527473,0.7503649774043049,1.1741533153012649,-71.73721280157469,2.7286326755130466,2001,-0.7
0,1775.435073034425,0.0,15087.481929760235,1068.6041069363803,0.7791,24.931331384652026,0.9189061579066063,0.81007721038142,-74.7241111212721,2.0189636010586245,2001,-0.7
0,137.86426317818507,498.141373633028,30138.533494618136,1804.3474396572724,0.8095,22.238722713947084,0.9529991680585704,0.5362331490387574,-74.87682471957243,2.221084539985517,2001,-0.7
0,7158.2108796836255,6496.580434640212,368.5426275278243,9248.932794350387,0.8473166666666666,24.596102805022895,0.6623209204056373,1.0245218004651397,-74.03689992892066,1.259887185977629,2001,-0.7
0,15.890275307589537,0.0,34881.73874131156,380.72110201548224,0.7363000000000001,24.693081917936127,0.6223492588087645,0.8327805539086831,-75.13733615196708,1.0353083649477486,2001,-0.7
0,651.0305792393824,996.2557402594979,18021.94998095078,3898.1814757252605,0.7987833333333333,20.459609725715836,0.7770789051947983,0.48416946921313614,-74.98911413008736,2.3019329155562738,2001,-0.7
0,895.3684178861016,0.0,24972.057492552365,128.02811243206224,0.8307666666666667,24.694832498723315,0.7490012619527575,1.0623733515388938,-74.37376816046549,1.6192132996254376,2001,-0.7
0,285.838021680612,498.26867438662043,49365.29898813697,28.97270907951677,0.7747,24.92884285038582,0.6301582093069236,0.8110636463208397,-74.77351846189868,1.2194629981922505,2001,-0.7
0,177.56880304176076,0.0,7448.998046586539,557.5578358328669,0.7946166666666667,24.73076436086251,0.7412425111512216,1.2126536287327827,-72.77027537831214,2.2031182343031266,2001,-0.7
0,1007.5201036995023,2540.9594214095587,42284.2217787744,7959.644945920178,0.80155,25.022472905209327,0.5363563245169227,0.7341555705121428,-74.31986924341831,-0.11004362230464139,2001,-0.7
0,1143.9250601586089,996.6244591118563,13663.374022333835,4777.349519293221,0.8652666666666666,24.678015516186406,0.5692231421755872,0.8729958592877035,-74.13122303375322,0.5547096879438046,2001,-0.7
0,2002.965174229244,1992.3845010439125,2510.0257697408183,1258.0430828297144,0.6319,25.11656420830269,0.828693637273751,1.2290645332177215,-72.6445112385354,2.481595972380178,2001,-0.7
0,2452.2460013704413,3341.491573758641,3296.051508531994,3338.4686279164625,0.6947833333333333,24.54298831194535,0.7858167578235365,1.1015196642928513,-73.88418633062035,2.34684867976225,2001,-0.7
0,261.64316627868646,0.0,27412.58703071332,26.22629308379887,0.74385,24.748202664413895,0.6947616884553646,1.104113829765698,-72.46933975813211,2.1492193172559553,2001,-0.7
0,4842.1105997534105,996.5953604648178,21797.744500278168,7170.837862003944,0.8546166666666667,24.587487847415616,0.5787205749349024,0.8550734043905655,-74.41868392467147,0.8376790024414539,2001,-0.7
0,195.44942595777206,0.0,21129.816537836272,388.7302868080969,0.7385166666666667,24.830681568063767,0.7424384116358181,0.6989250429672554,-75.06996250565811,1.3227692558659954,2001,-0.7
0,2076.4516683932607,0.0,36241.47555297851,809.0901525345823,0.7367333333333334,23.87440552264684,1.1108225374689,0.4635206127862112,-74.75555215621628,2.2615087277708956,2001,-0.7
0,563.0746816977831,0.0,2614.537264816109,2032.4754848821672,0.8664000000000001,24.638622151261075,0.7979733006894025,0.9713880379570613,-74.06834096386486,2.288458186294481,2001,-0.7
0,84.52118793901286,0.0,28230.20070412895,217.70894759157952,0.7393333333333333,24.89715976016805,0.7040748246355529,0.7444655591678786,-75.06996250565811,1.1700556575656769,2001,-0.7
0,4.81809691218346,0.0,50992.84634605822,99.18375130484459,0.8321500000000001,24.75886012774157,0.6003370207082878,0.8680399532249162,-74.78250161473987,1.0353083649477486,2001,-0.7
0,1778.5650552770633,0.0,26242.92691338667,605.3052148643253,0.8745833333333335,24.76736810975234,0.8002810879216075,1.1621109423822427,-74.31088609057711,1.659637487410816,2001,-0.7
0,3572.1110080338926,0.0,30410.9989970443,1199.5555325535443,0.6600833333333334,24.83994606724167,0.8166626716638637,1.02395547661778,-74.51300702950401,2.189643505041334,2001,-0.7
0,70.4905345738787,1795.7784436700424,35131.111439603155,6923.157497294993,0.8519500000000001,25.042836489728757,0.7945034805895054,1.2599347798385128,-71.94382531692219,2.6747337584658752,2001,-0.7
0,577.6716060700481,1113.6825526715413,41892.60326559328,1064.314754764997,0.5547500000000001,25.29294012136114,0.8682687867365946,1.4045693022585521,-72.2896767013082,2.701683216989461,2001,-0.7
0,4679.370449378372,4484.365716018265,806.914782665535,8294.733988016269,0.8537,24.596102805022895,0.6623209204056373,1.0245218004651397,-74.03240835250007,1.282345068080617,2001,-0.7
0,3868.6161245368708,6922.799350244813,54091.92504099037,9695.306743785563,0.50095,24.74031809730161,0.44229302532535897,0.7562032157251025,-73.43952026498118,-0.5097939237378285,2001,-0.7
0,2565.3909307146373,2988.9349064507915,7294.5936490140175,7547.153495468345,0.8574166666666666,24.853138880331755,0.6138441679834551,1.0063118644996845,-71.46771821633884,2.131253011573565,2001,-0.7
0,5265.427493693227,498.29711581043694,20804.141222816288,7662.860610732798,0.8456,24.587487847415616,0.5787205749349024,0.8550734043905655,-74.41419234825086,0.8466621552826491,2001,-0.7
0,1563.2717136480433,1408.8987720911678,58.202015637713885,2422.0406937920875,0.7303833333333334,24.814298769564687,0.7486661048544468,1.1664576000367612,-73.44850341782238,2.3423571033416524,2001,-0.7
0,307.0861183685411,498.21228846245856,7518.038682018524,1666.6696159943915,0.8077833333333333,24.555553022336767,0.8160267213769399,0.72437087944467,-74.85436683746943,1.7359942865609754,2001,-0.7
0,339.07192937512156,0.0,25134.450771589924,3236.443769129097,0.8287833333333334,24.82388141410388,0.7337049025258596,1.1029873624129551,-72.40645768824373,2.3064244919768715,2001,-0.7
0,769.7363346514977,1114.2647169209838,9638.174631120626,7124.859628358259,0.8659833333333334,24.710560599071755,0.5655741081595268,0.8865759986827838,-74.07732411670604,0.5008107708966333,2001,-0.7
0,5633.374626429862,4700.606388741244,619.3082608518566,6066.608354991353,0.8534,24.60916864123641,0.6628030495042427,1.051786515741747,-74.05935781102366,1.2778534916600195,2001,-0.7
0,288.80300421547963,0.0,24483.585439803603,1242.265575174442,0.86955,24.781520609262373,0.7392711964633958,0.9527077901272253,-74.5219901823452,1.5832806882606567,2001,-0.7
0,23.039088255833164,0.0,30535.470161411842,1644.1358826538815,0.7957166666666667,24.83865164064838,0.6624150250392703,0.7936489652275515,-75.14182772838768,1.08920728199492,2001,-0.7
0,216.77359562635218,498.14940341728806,5144.371304611767,973.610397348775,0.8540166666666666,24.743360292002023,0.7376447625157128,1.1602084319050143,-73.36316346583102,2.1716771993589434,2001,-0.7
0,2157.5681030179844,3341.7117736461055,4451.738549587996,3741.430720212078,0.8588,24.877703108692344,0.6564946285584622,0.989463158247788,-72.0875557623813,2.1492193172559553,2001,-0.7
0,816.111898561289,0.0,19623.09061129141,541.6253574736833,0.70825,25.48995798050413,1.1458622371073375,0.7183519421594303,-74.83640053178704,2.063879365264601,2001,-0.7
0,1482.0245779367958,0.0,20024.95950396365,266.67527576195477,0.8288333333333334,24.67078883492883,0.7971731393337942,1.3272775458478134,-74.03689992892066,2.0099804482174295,2001,-0.7
0,3944.243163612283,4484.016442111358,912.4841839842636,7720.9145034274125,0.8495166666666667,24.582762951272287,0.7028448026398392,1.2013344724293908,-73.71799800305824,1.6416711817284255,2001,-0.7
0,278.6522309076072,498.2804964324813,22098.41905398414,673.2956362100745,0.86795,24.634432601879894,0.6355929547007771,0.9678391694534624,-74.5219901823452,1.0802241291537247,2001,-0.7
0,5304.065538174718,498.18613175699704,19654.197782085346,4047.7185540484656,0.86385,24.51963359849367,0.752645190013601,1.3212807436481862,-73.73147273232003,1.9291320726466725,2001,-0.7
0,718.4518296667974,498.20938745671987,27139.895703753737,211.03044417217058,0.7403166666666667,24.727570750221446,0.8330509274461629,1.1473068912970656,-74.25249559710934,1.7584521686639634,2001,-0.7
0,332.95482376434876,0.0,5263.208233646535,253.26245368172414,0.6411666666666668,25.05828138445196,0.7708593322282185,1.1784511332465428,-72.6579859677972,2.2615087277708956,2001,-0.7
0,1883.9417176209229,0.0,31188.36878142823,373.704981807437,0.84385,24.653822530335333,0.7238569717045998,1.0604372587702204,-74.39173446614788,1.5473480768958758,2001,-0.7
0,1045.1708626335594,498.1421107475255,32858.281425070956,1061.8217101510588,0.8373166666666666,24.317889436867347,1.0968640103029463,0.6073950560927779,-74.82292580252525,2.2165929635649193,2001,-0.7
0,767.2898809071328,498.30318331313117,27335.237948507533,740.530081957903,0.7035166666666667,24.806487113368632,0.5562958712649614,0.70894760754463,-75.42479704288533,0.7433558976089041,2001,-0.7
0,127.63140428246776,498.1247961103723,4917.722184360962,673.2052245287796,0.7939166666666667,25.117950765792386,0.7679335030748486,1.1853079835844949,-72.59061232148824,2.319899221238664,2001,-0.7
0,854.4838422707758,0.0,18858.637824254627,1353.2037084949513,0.7384833333333334,25.13083374655315,0.7622644062948583,0.8141970243584199,-74.66572062780433,1.7270111337197802,2001,-0.7
0,50.22054814678061,0.0,20038.968707142547,983.8493119448472,0.7257333333333333,25.082894022160815,0.6246939933438357,0.6064160984782713,-75.35293182015576,0.9993757535829677,2001,-0.7
0,21.901221761207744,498.0690056357653,29406.058667171666,1773.5838194702494,0.7515333333333334,25.089373155575345,0.815294259747437,1.2850687723681926,-72.15942098511087,2.6253264178393017,2001,-0.7
0,217.06330419535374,498.28502761973493,42246.2586765603,454.522912086884,0.86045,24.548909128377602,0.6083815057538794,0.8506183423084552,-75.04750462355513,1.0218336356859556,2001,-0.7
0,273.5099354590856,498.301160820442,34833.013492607795,370.92798833211936,0.7802666666666668,24.767437676704674,0.5778573849974761,0.7878881784625665,-75.19572664543485,0.779288508973685,2001,-0.7
0,285.1063740584064,0.0,49903.99848981071,255.7934330157392,0.7443666666666667,24.92884285038582,0.6301582093069236,0.8110636463208397,-74.84538368462823,1.1655640811450791,2001,-0.7
0,280.9631111492405,0.0,38253.48694248978,434.1454870049107,0.7876333333333333,24.693081917936127,0.6223492588087645,0.8327805539086831,-75.12386142270529,0.9948841771623701,2001,-0.7
0,720.569803219224,0.0,14063.279387486333,3953.3323549865895,0.8486333333333335,24.69153760034976,0.6342640507843145,0.9768409528919936,-74.44114180677445,1.1161567405185056,2001,-0.7
0,310.81338698365084,0.0,14626.942944985864,155.85518940482254,0.8352,24.36348004216609,0.7326755331274336,1.1967924637622815,-72.99036262292142,2.2255761164061147,2001,-0.7
0,1906.6281194450144,1409.4466999500196,11778.68493211804,2594.5078542979736,0.8633666666666666,24.84898045794273,0.5157550959278708,0.6781016654003817,-75.15081088122888,0.49182761805543806,2001,-0.7
0,1219.6876487388283,704.68705376926,31119.5070750748,1987.0148323059627,0.8751500000000001,24.659424795130292,0.6131230958408226,0.9200895511079427,-74.58936382865417,0.9679347186387844,2001,-0.7
0,1360.3525382439059,498.07507591727574,13927.489787613806,528.5735235553044,0.85655,24.631353561071307,0.8989332944365511,1.3199203308870484,-73.73147273232003,2.5938853828951185,2001,-0.7
0,26.903714344206815,0.0,40815.282012831616,493.86573976159394,0.82745,24.693081917936127,0.6223492588087645,0.8327805539086831,-75.07894565849931,1.0173420592653581,2001,-0.7
1,792.0838458582095,498.2058591837314,4337.99080660063,725.7104043364286,0.6644666666666668,24.756764368613005,0.7771167446436107,0.9652665908909448,-74.46359968887744,1.785401627187549,2001,-0.7
0,235.59758968961677,2113.45042968838,4080.684716779058,3502.6791395951136,0.8685833333333335,24.854080690607532,0.6757538473544086,0.9887509216138741,-72.19086202005505,2.198626657882529,2001,-0.7
0,721.9921681131115,704.5370377063224,22987.86814772348,1686.0553734347352,0.7088333333333333,24.67078883492883,0.7971731393337942,1.3272775458478134,-74.04139150534127,1.9515899547496605,2001,-0.7
0,274.71088683927195,0.0,39156.23966515129,2592.8872894978404,0.7222833333333334,24.767437676704674,0.5778573849974761,0.7878881784625665,-75.20470979827604,0.824204273179661,2001,-0.7
0,67.84357484930709,0.0,22440.63356527024,1748.5890277061783,0.7645666666666667,24.800333719551475,0.7062578860906634,0.8034627084696605,-74.66572062780433,1.623704876046035,2001,-0.7
0,409.91456313940773,498.07507591727574,24389.633328167314,1092.2551264713668,0.8565333333333335,24.98240218443317,0.7760358062725591,1.2228051954518067,-72.02916526891353,2.5938853828951185,2001,-0.7
0,121.17831107142337,498.14284786093236,1105.9524790238986,1910.0169681919892,0.8429166666666666,24.89274813407394,0.8069585562714251,1.1118665421934315,-73.98749258829409,2.2121013871443216,2001,-0.7
0,256.49439583354564,498.2522108581155,17873.087652463822,227.33925184697986,0.7299666666666668,24.879838901633036,0.7877360055091945,0.6718846092449126,-75.1058951170229,1.3901429021749596,2001,-0.7
0,3483.5041464259666,0.0,53700.13113793638,7107.327986573758,0.8592833333333334,24.706254886006093,0.5630749938700519,0.7710565709123757,-74.75555215621628,0.7029317098235256,2001,-0.7
0,152.39584947092115,498.3118532856709,16262.231859998448,2653.8041604543373,0.8402000000000001,24.723560306053002,0.5661741693064314,0.8559535349243518,-74.1581724922768,0.5636928407849998,2001,-0.7
0,54.39798257681949,1574.9448403039391,43969.172414039735,221.79469817244095,0.7297666666666668,25.334815020104656,0.8634875518591807,1.4188212534206268,-71.97077477544576,2.7645652868778274,2001,-0.7
0,199.08408158640194,0.0,4983.31841905711,5011.343574678065,0.8777833333333335,24.231732579078482,0.6999080081290939,1.2090177110285334,-73.0487531163892,2.131253011573565,2001,-0.7
